Region,Subregion,Locality,Place,CollectingArea,Member,Formation,Order,Family,Subfamily,Tribe,GenusQualifier,Genus,SpeciesQualifier,Species,Subspecies,min_ma,max_ma,n_species,Delete
East,Allia Bay Plains,Allia Bay Plains,261,261,Lonyumun,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,ado,NA,3.97,4.38,NA,NA
West,West,Eshoa Kakurongori,EG,NA,Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,ado,NA,2.52,3.44,NA,NA
East,Il Naibar,Il Naibar Lowlands,117,117,Lokochot,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,ado,NA,3.44,3.6,NA,NA
West,West,Kaiyumung,Kaiyumung,NA,Kaiyumung,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf,Parapapio,cf,ado,NA,3,3.9,NA,NA
West,West,Lomekwi IV,LO4,NA,Lower Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,NA,ado,NA,3.07,3.44,NA,NA
West,West,Lomekwi V,LO5,NA,Lower Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,ado,NA,3.07,3.44,NA,NA
West,West,Lomekwi VI,LO6,NA,Kataboi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,ado,NA,3.44,3.97,NA,NA
East,Sibilot,Sibilot,206,206,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,ado,NA,2.64,3.44,NA,NA
East,Bura Hasuma,Bura Hasuma,123,123,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,b,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,131,131,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,b,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,3,3,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,c,NA,1.36,1.53,NA,NA
West,West,Lothagam,LT-J,NA,Lower Nawata,Nawata,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,NA,lothagamensis,NA,6.54,7.44,NA,NA
West,West,Lothagam,LT-K,NA,Upper Nawata,Nawata,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,NA,lothagamensis,NA,5.3,6.54,NA,NA
East,Ileret,Ileret,8,8,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,sp,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,1,1,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Parapapio,NA,sp,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,6,6,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,sp,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,8,8,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,sp,NA,1.36,1.53,NA,NA
East,Karari Ridge,Karari Ridge,130,130,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,sp,NA,1.36,1.53,NA,NA
East,Karari Ridge,Karari Ridge,130,130,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,indet.,sp,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,103,103,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Parapapio,indet.,sp,NA,1.36,1.53,NA,NA
West,West,Lothagam,LT,NA,Apak,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Parapapio,NA,sp,NA,4.25,4.9,NA,NA
West,West,Nakoret,NO,NA,NA,NA,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,NA,sp,NA,NA,NA,NA,NA
West,West,Kangatukuseo II,KU2,NA,Upper Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Parapapio,cf.,whitei,NA,2.52,2.58,NA,NA
West,West,Eshoa Kakurongori,EG,NA,Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.52,3.44,NA,NA
East,Il Naibar,Il Naibar Lowlands,117,117,Lokochot,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,3.44,3.6,NA,NA
East,Il Naibar,Il Naibar Lowlands,117/119,NA,Lokochot,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,3.44,3.6,NA,NA
East,Il Naibar,Il Naibar Lowlands,117,117,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
West,West,Kaiyumung,Kaiyumung,NA,Kaiyumung,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,cf,brumpti,NA,3,3.9,NA,NA
West,West,Kangatukuseo I,KU1,NA,Upper Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.52,2.58,NA,NA
West,West,Kangatukuseo II,KU2,NA,Upper Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.52,2.58,NA,NA
East,Karari Ridge,Karari Ridge,130,130,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,102,102,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
West,West,Lomekwi I,LO1,NA,Upper Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.52,2.58,NA,NA
West,West,Lomekwi IV,LO4,NA,Lower Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,3.07,3.44,NA,NA
West,West,Lomekwi IX,LO9,NA,Middle Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.58,3.07,NA,NA
West,West,Lomekwi V,LO5,NA,Lower Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,3.07,3.44,NA,NA
West,West,Lomekwi VI,LO6,NA,Kataboi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,3.44,3.97,NA,NA
West,West,Lomekwi X,LO10,NA,Middle Lomekwi,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.58,3.07,NA,NA
East,Sibilot,Sibilot,202,202,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
East,Sibilot,Sibilot,203,203,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
East,Sibilot,Sibilot,204,204,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
East,Sibilot,Sibilot,206,206,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
East,NA,NA,107/117,NA,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,brumpti,NA,2.64,3.44,NA,NA
East,Bura Hasuma,Bura Hasuma,119,119,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Bura Hasuma,Bura Hasuma,120,120,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Bura Hasuma,Bura Hasuma,121,121,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Bura Hasuma,Bura Hasuma,123,123,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Bura Hasuma,Bura Hasuma,124,124,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Bura Hasuma,Bura Hasuma,123,123,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Bura Hasuma,Bura Hasuma,124,124,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,East,Il Dura,15,15,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,East,Il Dura,14,14,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Il Naibar,Il Naibar Lowlands,116,116,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Ileret,Ileret,6,6,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,8,8,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,10,10,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,11,11,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,12,12,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,8A,8A,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,8B,8B,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,1,1,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,cf.,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,3,3,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,6,6,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,8,8,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,11,11,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,1A,1,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,cf.,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,6A,6A,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,7A,7A,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,8A,8A,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,8B,8,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,10,10,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Ileret,Ileret,12,12,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
West,West,Kalochoro I,KL1,NA,Kaitio,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.61,1.87,NA,NA
West,West,Kalochoro III,KL3,NA,Kaitio,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.61,1.87,NA,NA
West,West,Kangaki I,KG1,NA,Kalochoro,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.87,2.33,NA,NA
East,Karari Ridge,Karari Ridge,105,105,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Karari Ridge,Karari Ridge,130,130,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Karari Ridge,Karari Ridge,131,131,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Karari Ridge,Karari Ridge,129,129,Lokochot,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,3.44,3.6,NA,NA
East,Karari Ridge,Karari Ridge,129,129,Lower Burgi-Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,2.64,NA,NA
East,Karari Ridge,Karari Ridge,105,105,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,118,118,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,129,129,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,131,131,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora,101,101,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,cf.,oswaldi,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora,106,106,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora,125,125,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora,101,101,KBS-Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,cf.,oswaldi,NA,1.36,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora,106,106,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,102,102,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,103,103,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,104,104,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,103,103,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,100,100,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,104,104,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,115,115,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
West,West,Nachukui I,NC1,NA,Nariokotome,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,0.75,1.3,NA,NA
West,West,Nachukui II,NC2,NA,Nariokotome,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,0.75,1.3,NA,NA
West,West,Nachukui III,NC3,NA,Nariokotome,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,0.75,1.3,NA,NA
West,West,Naiyena Engol II,NY2,NA,Kaitio,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.61,1.87,NA,NA
West,West,Nakoret,NO,NA,NA,NA,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,NA,NA,NA,NA
East,NA,NA,NA,NA,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.88,NA,NA
East,NA,NA,NA,NA,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.36,1.53,NA,NA
East,NA,NA,NA,NA,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.88,1.98,NA,NA
East,NA,NA,NA,NA,Upper Burgi-KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,oswaldi,NA,1.53,1.98,NA,NA
East,Allia Bay Plains,Allia Bay Plains,261,261,Lonyumun,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,NA,sp,NA,3.97,4.38,NA,NA
East,Bura Hasuma,Bura Hasuma,127,127,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,indet.,sp,NA,1.53,1.88,NA,NA
East,Il Naibar,Il Naibar Lowlands,117,117,KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,indet.,sp,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,7A,7,Chari,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,indet.,sp,NA,0.75,1.36,NA,NA
East,Ileret,Ileret,9A,9,Okote,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,indet.,sp,NA,1.36,1.53,NA,NA
East,Karari Ridge,Karari Ridge,129,129,Moiti-Lokochot,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,indet.,sp,NA,3.44,3.97,NA,NA
East,Karari Ridge,Karari Ridge,130,130,Upper Burgi-KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,indet.,sp,NA,1.53,1.98,NA,NA
West,West,Kokiselei I,KS1,NA,Kaitio,Nachukui,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,sp,NA,1.61,1.87,NA,NA
East,NA,NA,30,30,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,NA,Theropithecus,NA,sp,NA,1.88,1.98,NA,NA
East,NA,NA,30,30,Upper Burgi-KBS,Koobi Fora,Primates,Cercopithecidae,Cercopithecinae,Papionini,cf.,Theropithecus,indet.,sp,NA,1.53,1.98,NA,NA
East,Karari Ridge,Karari Ridge,131,131,Lokochot,Koobi Fora,Primates,Cercopithecidae,cf Colobinae,NA,cf.,gen,NA,sp,NA,3.44,3.6,NA,1
East,Ileret,Ileret,7,7,Okote,Koobi Fora,Primates,Cercopithecidae,cf. Colobinae,NA,NA,gen,NA,sp,NA,1.36,1.53,NA,NA
East,East,Il Dura,15,15,KBS,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.53,1.88,NA,NA
East,Il Naibar,Il Naibar Lowlands,116,116,Lokochot,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,3.44,3.6,NA,NA
East,Ileret,Ileret,8,8,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,105,105,KBS,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.53,1.88,NA,NA
East,Karari Ridge,Karari Ridge,105,105,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,130,130,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.88,1.98,NA,NA
East,Karari Ridge,Karari Ridge,131,131,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.88,1.98,NA,NA
East,Koobi Fora Ridge,Koobi Fora,125,125,KBS,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,104,104,KBS,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.53,1.88,NA,NA
East,Koobi Fora Ridge,Koobi Fora Ridge,115,115,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,1.88,1.98,NA,NA
West,West,Lomekwi IV,LO4,NA,Lower Lomekwi,Nachukui,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,3.07,3.44,NA,NA
West,West,Lomekwi V,LO5,NA,Lower Lomekwi,Nachukui,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,3.07,3.44,NA,NA
East,Sibilot,Sibilot,202,202,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,kimeui,NA,2.64,3.44,NA,NA
East,Allia Bay Plains,Allia Bay Plains,261,261,Lonyumun,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,cf.,Cercopithecoides,indet.,sp,NA,3.97,4.38,NA,NA
East,Il Naibar,Il Naibar Lowlands,117,117,Lokochot,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,cf.,Cercopithecoides,indet.,sp,NA,3.44,3.6,NA,NA
West,West,Kaiyumung,Kaiyumung,NA,Kaiyumung,Nachukui,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,turkwelensis,NA,3,3.9,NA,NA
East,Bura Hasuma,Bura Hasuma,123,123,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,williamsi,NA,1.88,1.98,NA,NA
East,Il Naibar,Il Naibar Lowlands,117,117,Tulu Bor,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,williamsi,NA,2.64,3.44,NA,NA
West,West,Lomekwi VI,LO6,NA,Kataboi,Nachukui,Primates,Cercopithecidae,Colobinae,Colobini,NA,Cercopithecoides,NA,williamsi,NA,3.44,3.97,NA,NA
East,Bura Hasuma,Bura Hasuma,119,119,KBS,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Colobus,NA,freedmani,NA,1.53,1.88,NA,NA
East,Bura Hasuma,Bura Hasuma,123,123,Upper Burgi,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,cf.,Colobus,NA,freedmani,NA,1.88,1.98,NA,NA
East,Ileret,Ileret,1,1,KBS,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Colobus,NA,freedmani,NA,1.53,1.88,NA,NA
East,Ileret,Ileret,1,1,Okote,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Colobus,NA,freedmani,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,3,3,Okote,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,cf.,Colobus,NA,freedmani,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,6,6,Okote,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Colobus,NA,freedmani,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,8,8,Okote,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Colobus,NA,freedmani,NA,1.36,1.53,NA,NA
East,Ileret,Ileret,6A,6A,Okote,Koobi Fora,Primates,Cercopithecidae,Colobinae,Colobini,NA,Colobus,NA,freedmani,NA,1.36,1.53,NA,NA
